set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Mismagius ex,163,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Ralts,164,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Ralts,165,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Kirlia,166,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Kirlia,167,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gardevoir,168,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gardevoir,169,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giratina,171,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Swirlix,173,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Swirlix,174,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Slurpuff,175,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Slurpuff,176,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Sylveon ex,177,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Oricorio,179,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cosmog,180,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cosmog,181,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cosmoem,183,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lunala ex,184,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Milcery,185,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Milcery,186,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Alcremie,188,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Machop,189,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Machop,190,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Machoke,191,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Machoke,192,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Machamp ex,193,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cubone,194,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cubone,195,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Sudowoodo,199,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Phanpy,200,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Phanpy,201,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Donphan ex,202,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Nosepass,204,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gible,205,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gible,206,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gabite,207,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gabite,208,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Garchomp ex,209,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Riolu,210,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Riolu,211,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lucario,213,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Drilbur,217,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Crabrawler,218,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Crabrawler,219,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rockruff,220,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rockruff,221,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lycanroc ex,222,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Marshadow,224,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Marshadow,225,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Zubat,227,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Golbat,229,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Crobat,230,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Crobat,231,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Alolan Grimer,234,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Alolan Muk ex,235,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Paldean Wooper,236,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Paldean Wooper,237,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Paldean Clodsire ex,238,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Umbreon,239,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Umbreon,240,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Sneasel,242,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Sneasel,243,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Nihilego,247,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Alolan Diglett,250,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Skarmory ex,252,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dialga ex,254,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Excadrill,255,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Excadrill,256,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Klefki,257,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Klefki,258,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Magearna,260,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Magearna,261,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Tinkatink,263,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Tinkatuff,264,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Tinkatuff,265,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Tinkaton ex,266,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dratini,268,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dragonair,269,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dragonair,270,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dragonite ex,271,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pidgey,272,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pidgey,273,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pidgeotto,274,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pidgeotto,275,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pidgeot ex,276,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Jigglypuff,278,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Farfetch’d,280,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Farfetch’d,281,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lickitung,283,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Eevee,285,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Eevee,286,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Snorlax ex,288,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lugia ex,289,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Skitty,291,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Delcatty,293,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Bidoof,295,Common,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Bibarel ex,296,Double Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Shaymin,297,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Shaymin,298,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Type: Null,300,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Type: Null,301,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Silvally,302,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Silvally,303,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Celesteela,304,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Celesteela,305,Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cyclizar,307,Uncommon,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Eevee Bag,309,Uncommon,Item
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Elemental Switch,311,Uncommon,Item
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Old Amber,312,Common,Fossil
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Old Amber,313,Common,Fossil
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rare Candy,314,Uncommon,Item
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rare Candy,315,Uncommon,Item
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pokémon Communication,317,Uncommon,Item
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Electrical Cord,318,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Electrical Cord,319,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giant Cape,320,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giant Cape,321,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rocky Helmet,322,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rocky Helmet,323,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Leaf Cape,324,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Leaf Cape,325,Uncommon,Tool
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cyrus,326,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Cyrus,327,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Erika,328,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Erika,329,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Irida,330,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Irida,331,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lyra,332,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lyra,333,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giovanni,334,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giovanni,335,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Silver,337,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Sabrina,339,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Iono,340,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Iono,341,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dawn,343,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Mars,344,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Mars,345,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Leaf,346,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Leaf,347,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lillie,348,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lillie,349,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lusamine,350,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lusamine,351,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Red,352,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Red,353,Uncommon,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Floragato,354,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Crawdaunt,355,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Greninja,356,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Gardevoir,357,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Slurpuff,358,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Farfetch’d,359,Art Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Buzzwole ex,360,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Charizard ex,361,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Ho-Oh ex,362,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Palkia ex,363,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pikachu ex,364,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Mewtwo ex,365,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Mew ex,366,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lunala ex,367,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Dialga ex,368,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Solgaleo ex,369,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Eevee ex,370,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lugia ex,371,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Arceus ex,372,Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Professor’s Research,373,Super Rare,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lillie,374,Super Rare,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Lusamine,375,Super Rare,Supporter
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Pikachu ex,376,Immersive Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Giratina ex,377,Shiny Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Darkrai ex,378,Shiny Super Rare,Pokémon
Deluxe Pack: ex,a4b,"September 30, 2025",412,Deluxe Pack: ex,Rare Candy,379,Crown Rare,Item
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Hoppip,1,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Skiploom,2,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Jumpluff ex,3,Double Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Sunkern,4,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Sunflora,5,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Celebi,6,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Durant,7,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Slugma,8,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Magcargo,9,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Entei ex,10,Double Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Fletchinder,11,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Talonflame,12,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Poliwag,13,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Poliwhirl,14,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Tentacool,15,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Tentacruel,16,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Slowpoke,17,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Slowking,18,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Jynx,19,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Suicune ex,20,Double Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Feebas,21,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Milotic,22,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Mantyke,23,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Cryogonal,24,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Raikou ex,25,Double Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Tynamo,26,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Eelektrik,27,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Eelektross,28,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Stunfisk,29,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Yamper,30,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Boltund,31,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Misdreavus,32,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Mismagius,33,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Galarian Corsola,34,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Galarian Cursola,35,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Latias,36,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Latios,37,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Frillish,38,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Jellicent,39,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Diglett,40,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Dugtrio,41,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Poliwrath ex,42,Double Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Phanpy,43,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Donphan,44,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Relicanth,45,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Dwebble,46,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Crustle,47,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Seviper,48,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Zorua,49,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Zoroark,50,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Inkay,51,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Malamar,52,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Skrelp,53,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Dragalge,54,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Altaria,55,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Farfetch’d,56,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Lickitung,57,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Lickilicky,58,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Igglybuff,59,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Teddiursa,60,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Ursaring,61,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Miltank,62,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Azurill,63,Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Swablu,64,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Zangoose,65,Uncommon,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Fletchling,66,Common,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Inflatable Boat,67,Uncommon,Tool
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Memory Light,68,Uncommon,Tool
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Whitney,69,Uncommon,Supporter
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Traveling Merchant,70,Uncommon,Supporter
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Morty,71,Uncommon,Supporter
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Milotic,72,Art Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Stunfisk,73,Art Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Yamper,74,Art Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Latios,75,Art Rare,Pokémon
Secluded Springs,a4a,"August 28, 2025",105,Secluded Springs,Phanpy,76,Art Rare,Pokémon
